operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.324355,-99.264328",706447.0,MXN,700222.21,37229.03,,395.0,,1788.473417721519,,,,http://alvaro-obregon.properati.com.mx/rcg4_venta_casa_alvaro-obregon_calz-desierto-de-los-leones_1_remate-bancario_e2b
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.445744,-99.174986",722986.0,MXN,716615.51,38100.62,,70.0,,10328.371428571429,,,,http://anahuac-miguel-hidalgo.properati.com.mx/qwcx_venta_departamento_anahuac_lago-de-chapala_46_pedro-mendoza
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.408758,-99.129474",621880.0,MXN,616254.29,32764.67,,70.0,,8884.0,,,,http://cuauhtemoc.properati.com.mx/omw3_venta_departamento_cuauhtemoc_av-chabacano_115_ricardo-bahena-leyte
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"23.634501,-102.552788",14250000.0,MXN,14121090.58,750782.39,,165.0,,86363.63636363637,,,,http://miguel-hidalgo-df.properati.com.mx/orgh_venta_departamento_miguel-hidalgo_inventario-inmobiliario-8
sell,house,|Cuauhtémoc|Distrito Federal|México|,"19.418058,-99.131088",,,,,0.0,0.0,,,,,,http://cuauhtemoc.properati.com.mx/r1qa_venta_casa_cuauhtemoc_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,house,|Cuauhtémoc|Distrito Federal|México|,"19.4071424749,-99.1513967514",2640000.0,MXN,2616117.71,139092.31,125.0,,1112.73848,,,3.0,,http://cuauhtemoc.properati.com.mx/pboz_venta_casa_cuauhtemoc_portafolios-hipotecarios_7if
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,,750000.0,MXN,743215.24,39514.86,,60.0,,12500.0,,,,http://alvaro-obregon.properati.com.mx/lnqf_venta_departamento_alvaro-obregon_privada-nellie-campobello_1_mayra-griselle-sanchez-martinez
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.415143,-99.14685",691815.0,MXN,685556.47,36449.29,,65.0,,10643.307692307691,,,,http://cuauhtemoc.properati.com.mx/pdvi_venta_departamento_cuauhtemoc_dr-andrade_191_ubaldo-velasco
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.41498,-99.177444",5425000.0,MXN,5375923.9,285824.17,,96.0,,56510.41666666666,,,,http://cuauhtemoc.properati.com.mx/pfyj_venta_departamento_cuauhtemoc_inventario-inmobiliario-7
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.490331,-99.207579",596000.0,MXN,590608.34,31401.14,,67.0,,8895.522388059702,,,,http://san-juan-tlihuaca.properati.com.mx/ot2y_venta_departamento_san-juan-tlihuaca_manuel-salazar_230_santiago-luna
sell,apartment,|Tláhuac|Distrito Federal|México|,"19.302695,-99.053847",745000.0,MXN,738260.52,39251.43,,1100.0,,677.2727272727273,,,,http://santa-ana-poniente.properati.com.mx/ptsi_venta_departamento_santa-ana-poniente_santa-cruz_0_alberto-carrillo-mendez
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3924296,-99.1584618",3916510.0,MXN,3882000.48,206396.07,83.0,83.0,2486.699638554217,47186.86746987952,,,,http://benito-juarez.properati.com.mx/pbb1_venta_departamento_benito-juarez_quality-bicofi
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.41498,-99.177444",4100000.0,MXN,4062910.22,216014.58,,100.0,,41000.0,,,,http://cuauhtemoc.properati.com.mx/odkv_venta_departamento_cuauhtemoc_mateo-delgado
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.388736,-99.1861664",3263390.0,MXN,3234635.23,171977.31,68.0,68.0,2529.078088235294,47991.02941176471,,,,http://benito-juarez.properati.com.mx/p7og_venta_departamento_benito-juarez_ingenia-bienes-raices
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.320067,-99.203696",5318179.0,MXN,5270069.28,280196.15,,340.0,,15641.70294117647,,,,http://jardines-del-pedregal.properati.com.mx/puyn_venta_casa_jardines-del-pedregal_risco_235_carlos-hernandez_c5a
sell,house,|Tláhuac|Distrito Federal|México|,"19.283708,-99.057651",5000000.0,MXN,4954768.48,263432.41,,600.0,,8333.333333333334,,,,http://del-mar.properati.com.mx/q643_venta_casa_del-mar_aleta_30_armando-munoz
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.41498,-99.177444",2980000.0,MXN,2953042.08,157005.72,,75.0,,39733.333333333336,,,,http://cuauhtemoc.properati.com.mx/olbj_venta_departamento_cuauhtemoc_yael-reyes
sell,house,|Cuauhtémoc|Distrito Federal|México|,"19.407011,-99.151322",2723000.0,MXN,2698366.9,143465.29,,255.0,,10678.43137254902,,,,http://cuauhtemoc.properati.com.mx/ptqh_venta_casa_cuauhtemoc_doctor-jimenez_372_edith-diaz
sell,house,|Benito Juárez|Quintana Roo|México|,"21.161908,-86.8515279",14500000.0,MXN,14368828.99,763954.01,800.0,550.0,954.9425125,26363.636363636364,2.0,,,http://cancun.properati.com.mx/ff19_venta_casa_cancun
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.527514,-99.15184",680000.0,MXN,673848.36,35826.8,0.0,80.0,,8500.0,,,,http://gustavo-a-madero.properati.com.mx/b49z_venta_departamento_gustavo-a-madero
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.1625943567,-86.921145916",350000.0,MXN,346916.01,18444.64,90.0,36.0,204.94044444444444,9722.222222222224,,,,http://cancun.properati.com.mx/o6i6_venta_departamento_cancun_fica-y-asociados-investments
sell,house,|Tlalpan|Distrito Federal|México|,"19.298051,-99.200428",2950000.0,MXN,2923313.36,155425.12,,240.0,,12291.666666666666,,,,http://jardines-en-la-montana.properati.com.mx/opap_venta_casa_jardines-en-la-montana_rebeca-leon-mejia
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.380937,-99.179545",3160000.0,MXN,3131413.62,166489.28,,98.0,,32244.897959183672,,,,http://benito-juarez.properati.com.mx/o9re_venta_departamento_benito-juarez_baltimore_76_edmundo-pardavell-juarez
sell,apartment,|Coyoacán|Distrito Federal|México|,,704376.0,MXN,698003.93,37111.09,,59.0,,11938.57627118644,,,,http://coyoacan.properati.com.mx/go84_venta_departamento_coyoacan
sell,apartment,|Benito Juárez|Distrito Federal|México|,,5250000.0,MXN,5203740.73,276669.63,120.0,120.0,2305.58025,43750.0,,,,http://benito-juarez.properati.com.mx/owjk_venta_departamento_benito-juarez_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.413009,-99.17109",5500000.0,MXN,5450245.5,289775.66,,127.0,,43307.086614173226,,,,http://cuauhtemoc.properati.com.mx/q5yh_venta_departamento_cuauhtemoc_laredo_38_gabriela-munguia
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.473001,-99.087491",900000.0,MXN,891858.25,47417.83,,79.0,,11392.40506329114,,,,http://gustavo-a-madero.properati.com.mx/omhv_venta_departamento_gustavo-a-madero_calz-san-juan-de-aragon_533_adami-delgadillo
sell,house,|Coyoacán|Distrito Federal|México|,,3580000.0,MXN,3548455.62,188662.34,,261.0,,13716.47509578544,,,,http://coyoacan.properati.com.mx/rb5u_venta_casa_coyoacan_valle-de-bravo_elia-palomino
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.387651,-99.142257",750000.0,MXN,743215.24,39514.86,,85.0,,8823.529411764706,,,,http://benito-juarez.properati.com.mx/pfo9_venta_departamento_benito-juarez_narciso-mendoza_10_claudia-salinas
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.380937,-99.179545",3741000.0,MXN,3707157.79,197100.13,,98.0,,38173.4693877551,,,,http://benito-juarez.properati.com.mx/qcpe_venta_departamento_benito-juarez_baltimore_76_federico-mendoza
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.523341,-99.1517",874880.0,MXN,866965.58,46094.35,,65.0,,13459.692307692309,,,,http://gustavo-a-madero.properati.com.mx/oi0u_venta_departamento_gustavo-a-madero_los-esteros_216_antonio-pedro
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,,5256900.0,MXN,5209344.54,276967.57,118.0,118.0,2347.1827966101696,44550.0,,,,http://alvaro-obregon.properati.com.mx/ifcz_venta_departamento_alvaro-obregon
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.431629,-99.162762",2136666.0,MXN,2117336.98,112573.41,,112.0,,19077.375,,,,http://cuauhtemoc.properati.com.mx/onq7_venta_departamento_cuauhtemoc_rio-lerma_19_virginia-reyes
sell,house,|Iztapalapa|Distrito Federal|México|,"19.3679737853,-99.112149328",1550000.0,MXN,1535978.09,81664.04,126.0,,648.1273015873015,,,3.0,,http://escuadron-201.properati.com.mx/ocd5_venta_casa_escuadron-201_portafolios-hipotecarios_7if
sell,apartment,|Benito Juárez|Distrito Federal|México|,,8245000.0,MXN,8172350.99,434503.07,265.0,205.0,1639.6342264150944,40219.51219512195,,,,http://benito-juarez.properati.com.mx/c4gu_venta_departamento_benito-juarez
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6327089454,-87.0733848812",130000.0,USD,2445105.0,130000.0,300.0,250.0,433.3333333333333,520.0,,,,http://playa-del-carmen.properati.com.mx/azxr_venta_departamento_playa-del-carmen
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.383952,-99.160229",3305220.0,MXN,3275320.08,174140.42,,100.0,,33052.2,,,,http://benito-juarez.properati.com.mx/qb59_venta_departamento_benito-juarez_enrique-pestalozzi_943_patricia-macias
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.346731,-99.230759",3110000.0,MXN,3082596.91,163893.82,,350.0,,8885.714285714286,,,,http://lomas-de-las-aguilas.properati.com.mx/rakt_venta_casa_lomas-de-las-aguilas_picagregos_patricia-macias
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.409748,-99.13548",1500000.0,MXN,1486430.48,79029.72,,65.0,,23076.92307692308,,,,http://cuauhtemoc.properati.com.mx/p346_venta_departamento_cuauhtemoc_cerca-de-tlalpan_enrique-trejo
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.408577,-99.165807",5000000.0,MXN,4954768.48,263432.41,,140.0,,35714.28571428572,,,,http://cuauhtemoc.properati.com.mx/mt2f_venta_departamento_cuauhtemoc_grupo-inmobiliario-progreso-inmobiliario-progreso
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.368676,-99.169409",5987000.0,MXN,5932839.82,315433.97,,121.0,,49479.33884297521,,,,http://benito-juarez.properati.com.mx/pid9_venta_departamento_benito-juarez_lopez-cotilla_1836_eduardo-moncada-perez
sell,house,|Coyoacán|Distrito Federal|México|,"19.348655,-99.126983",3110000.0,MXN,3081866.01,163854.96,,70.0,,44428.57142857143,,,,http://coyoacan.properati.com.mx/p22r_venta_casa_coyoacan_los-trojes_0_vanesa
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.3977766,-99.1059833",1340000.0,MXN,1327877.84,70599.88,,,,,,2.0,,http://granjas-mexico.properati.com.mx/on6f_venta_departamento_granjas-mexico_avenida-presidente-plutarco-elias-calles_alfa-inmobiliaria-elite
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.490352,-99.101241",812760.0,MXN,805407.43,42821.46,,73.0,,11133.698630136989,,,,http://martin-carrera.properati.com.mx/ooq3_venta_departamento_martin-carrera_gral-martin-carrera_1_edgar-hidalgo-salvador
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1444786729,-86.7907682681",750000.0,USD,14106375.0,750000.0,300.0,500.0,2500.0,1500.0,3.0,,,http://cancun.properati.com.mx/baqv_venta_casa_cancun
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3741362486,-99.1737089756",4550000.0,MXN,4509908.71,239780.35,0.0,94.0,,48404.255319148935,,,,http://benito-juarez.properati.com.mx/p7o6_venta_departamento_benito-juarez_mega-soluciones
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.3480033,-99.2342296",3698000.0,MXN,3664546.76,194834.61,246.0,280.0,792.0106097560976,13207.142857142857,,,,http://alvaro-obregon.properati.com.mx/pytg_venta_casa_alvaro-obregon_invest-capital
sell,house,|Cuauhtémoc|Distrito Federal|México|,"19.411699,-99.166247",4382050.0,MXN,4342408.67,230874.8,,120.0,,36517.083333333336,,,,http://cuauhtemoc.properati.com.mx/pqvf_venta_casa_cuauhtemoc_manzanillo_0_jesus-cid-del-prado
sell,store,|Cuauhtémoc|Distrito Federal|México|,"19.445845,-99.149765",700000.0,MXN,693832.02,36889.28,21.0,21.0,1756.6323809523808,33333.333333333336,,,,http://cuauhtemoc.properati.com.mx/p7aq_venta_local_cuauhtemoc_realtors-mx
sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.361321,-99.289923",12500000.0,MXN,12386921.49,658581.04,,450.0,,27777.777777777777,,,,http://jesus-del-monte.properati.com.mx/nbig_venta_casa_jesus-del-monte_cerrada-de-castorena_0_gabriela-perez
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.453909,-99.208595",,,,,0.0,0.0,,,,,,http://miguel-hidalgo-df.properati.com.mx/rdb4_venta_casa_miguel-hidalgo_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.377369,-99.198052",1217687.0,MXN,1206957.62,64170.86,,75.0,,16235.826666666666,,,,http://alfonso-xiii.properati.com.mx/rajq_venta_departamento_alfonso-xiii_olivar_29_patricia-macias
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6467037443,-87.0578118414",250000.0,USD,4702125.0,250000.0,105.0,105.0,2380.9523809523807,2380.9523809523807,,,,http://playa-del-carmen.properati.com.mx/hpur_venta_departamento_playa-del-carmen
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.433077,-99.198212",1100000.0,USD,20689350.0,1100000.0,220.0,0.0,5000.0,,,,,http://miguel-hidalgo-df.properati.com.mx/nfg4_venta_departamento_miguel-hidalgo_ebenezer-grupo-inmobiliario
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.626583,-87.078659",233500.0,USD,4391784.75,233500.0,90.0,90.0,2594.4444444444443,2594.4444444444443,,,,http://playa-del-carmen.properati.com.mx/cyo3_venta_departamento_playa-del-carmen
sell,house,|Iztapalapa|Distrito Federal|México|,"19.3151483,-99.0904163",2300000.0,MXN,2279733.89,121207.64,160.0,168.0,757.54775,13690.47619047619,,,,http://iztapalapa.properati.com.mx/qzwt_venta_casa_iztapalapa_numecsa-sa-de-cv
sell,apartment,|Tláhuac|Distrito Federal|México|,"19.283388,-99.055038",165000.0,MXN,163507.18,8693.26,86.0,86.0,101.08441860465116,1918.6046511627908,,,,http://tlahuac.properati.com.mx/bctb_venta_departamento_tlahuac
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.3776513,-99.1284592",2200000.0,MXN,2180615.17,115937.75,74.0,74.0,1566.7263513513512,29729.72972972973,,,,http://iztacalco.properati.com.mx/n5z0_venta_departamento_iztacalco_quality-unique
sell,house,|Venustiano Carranza|Distrito Federal|México|,"19.45617,-99.122453",602666.0,MXN,597214.07,31752.35,,120.0,,5022.216666666666,,,,http://venustiano-carranza.properati.com.mx/neig_venta_casa_venustiano-carranza_proano_carlos-hernandez_c5a
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.2646519778,-99.2082488537",1760000.0,MXN,1744492.13,92750.2,106.0,106.0,875.0018867924528,16603.77358490566,,,,http://tlalpan.properati.com.mx/nmtq_venta_departamento_tlalpan_quality-hernandez
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4282002,-99.1862648",1900000.0,USD,35736150.0,1900000.0,,,,,,3.0,,http://miguel-hidalgo-df.properati.com.mx/oe33_venta_departamento_miguel-hidalgo_alfa-property-solutions_deo
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.444649,-99.20299",7927625.0,MXN,7855909.45,417678.68,,243.0,,32623.97119341564,,,,http://miguel-hidalgo-df.properati.com.mx/ois9_venta_departamento_miguel-hidalgo_arq-hector-nolasco
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.459752,-99.157982",1980000.0,MXN,1962088.23,104319.23,,85.0,,23294.117647058825,,,,http://cuauhtemoc.properati.com.mx/oibg_venta_departamento_cuauhtemoc_sabino_0_damiana-sanchez
sell,house,|Coyoacán|Distrito Federal|México|,"19.3426613,-99.1656811",2000000.0,MXN,1982377.34,105397.95,214.0,184.0,492.51378504672897,10869.565217391304,2.0,,,http://coyoacan.properati.com.mx/bpze_venta_casa_coyoacan
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.414261,-99.104118",2700000.0,MXN,2675574.95,142253.5,,89.0,,30337.078651685395,,,,http://venustiano-carranza.properati.com.mx/oh6v_venta_departamento_venustiano-carranza_alvaro-paramo
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.392937,-99.263313",1600000.0,USD,30093600.0,1600000.0,,400.0,,4000.0,,,,http://cuajimalpa-de-morelos.properati.com.mx/npeo_venta_departamento_cuajimalpa-de-morelos_prol-bosques-de-la-reforma_0_grupo-torre-18
sell,apartment,|Benito Juárez|Distrito Federal|México|,"23.634501,-102.552788",4567800.0,MXN,4526478.43,240661.32,,107.0,,42689.71962616823,,,,http://benito-juarez.properati.com.mx/pd7z_venta_departamento_benito-juarez_jorge-trejo_c56
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.452365,-99.124572",1040000.0,MXN,1030591.82,54793.94,,90.0,,11555.555555555557,,,,http://venustiano-carranza.properati.com.mx/o5s0_venta_departamento_venustiano-carranza_boleo_9_ubaldo-velasco
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.3024064,-99.2018433",11500000.0,MXN,11395967.83,605894.56,240.0,240.0,2524.5606666666667,47916.66666666666,,,,http://tlalpan.properati.com.mx/r6jn_venta_departamento_tlalpan_gentry-bienes-raices_7bj
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.380292,-99.168756",1920000.0,MXN,1902630.99,101158.04,,76.0,,25263.157894736843,,,,http://benito-juarez.properati.com.mx/phc7_venta_departamento_benito-juarez_coyoacan_1016_alejandro-ramirez_e7e
sell,store,|Cozumel|Quintana Roo|México|,,75000.0,USD,1410637.5,75000.0,29.0,29.0,2586.206896551724,2586.206896551724,,,,http://cozumel.properati.com.mx/jp2h_venta_local_cozumel
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.44661,-99.160309",1980000.0,MXN,1962088.23,104319.23,,85.0,,23294.117647058825,,,,http://cuauhtemoc.properati.com.mx/o9ui_venta_departamento_cuauhtemoc_sabino_107_adami-delgadillo
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4371807,-99.2039273",11500000.0,MXN,11398670.23,606038.24,337.0,337.0,1798.333056379822,34124.62908011869,,,,http://miguel-hidalgo-df.properati.com.mx/huut_venta_departamento_miguel-hidalgo
sell,house,|Benito Juárez|Quintana Roo|México|,"21.137991,-86.870964",420000.0,USD,7899570.0,420000.0,1008.0,900.0,416.6666666666667,466.6666666666667,,,,http://cancun.properati.com.mx/r881_venta_casa_cancun_luxury-cancun-and-riviera-m-p-sa-de-cv
sell,house,|Tlalpan|Distrito Federal|México|,"19.281164,-99.20237",2474667.0,MXN,2452280.44,130381.5,,220.0,,11248.486363636364,,,,http://tlalpan.properati.com.mx/nwc1_venta_casa_tlalpan_ruth-rivera-marin_81_carlos-alvarez-corona
sell,house,|Coyoacán|Distrito Federal|México|,"19.31855,-99.150632",961000.0,MXN,952306.51,50631.71,,160.0,,6006.25,,,,http://adolfo-ruiz-cortines.properati.com.mx/nj9n_venta_casa_adolfo-ruiz-cortines_xihunel_0_gamaliel-cruz-cruz
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6156311736,-87.0858012143",214000.0,USD,4025019.0,214000.0,0.0,140.0,,1528.571428571429,,,,http://playa-del-carmen.properati.com.mx/d3rx_venta_departamento_playa-del-carmen
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.473964,-99.069871",2638000.0,MXN,2614135.86,138986.94,,212.0,,12443.396226415094,,,,http://gustavo-a-madero.properati.com.mx/oopq_venta_casa_gustavo-a-madero_av-499_1_edgar-hidalgo-salvador
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.320067,-99.203696",4988179.0,MXN,4944226.69,262871.93,,160.0,,31176.11875,,,,http://jardines-del-pedregal.properati.com.mx/r5bc_venta_casa_jardines-del-pedregal_risco_235_pedro-mendoza
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,,1190000.0,MXN,1179234.83,62696.91,,65.0,,18307.69230769231,,,,http://alvaro-obregon.properati.com.mx/ls4j_venta_departamento_alvaro-obregon_avenida-de-las-torres_1_lucia-rosas-martinez
sell,house,|Iztapalapa|Distrito Federal|México|,"19.370043,-99.075081",1573000.0,MXN,1558770.04,82875.83,,208.0,,7562.5,,,,http://guadalupe-del-moral.properati.com.mx/i1ts_venta_casa_guadalupe-del-moral_fernando-montes-de-oca
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.169813,-86.810394",228800.0,USD,4303384.8,228800.0,,103.0,,2221.359223300971,,,,http://benito-juarez-quintana-roo.properati.com.mx/hjrw_venta_departamento_benito-juarez_puerto-cancun
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.451561,-99.157205",850000.0,MXN,842310.64,44783.51,,55.0,,15454.545454545454,,,,http://cuauhtemoc.properati.com.mx/plg9_venta_departamento_cuauhtemoc_jaime-torres-bodet_199_casamax-santa-maria-la-ribera-inmobiliaria
sell,house,|La Magdalena Contreras|Distrito Federal|México|,"19.317922,-99.236124",3350000.0,MXN,3320482.11,176541.57,,350.0,,9571.42857142857,,,,http://san-jeronimo-lidice.properati.com.mx/r186_venta_casa_san-jeronimo-lidice_escuela-superior-de-guerra_0_federico-arturo
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,2550000.0,USD,47961675.0,2550000.0,0.0,300.0,,8500.0,,,,http://miguel-hidalgo-df.properati.com.mx/or43_venta_departamento_miguel-hidalgo_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,house,|Tlalpan|Distrito Federal|México|,"19.291353,-99.183563",4270000.0,MXN,4231372.31,224971.28,,199.0,,21457.286432160803,,,,http://tlalpan.properati.com.mx/lw3b_venta_casa_tlalpan_cerrada-de-tenanalco_0_santiago-luna
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.391964,-99.148527",2985500.0,MXN,2958492.22,157295.49,,75.0,,39806.66666666666,,,,http://benito-juarez.properati.com.mx/l1je_venta_departamento_benito-juarez_zempoala_246_elena-lillian-farias-y-baz
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.506042,-99.153915",2000000.0,MXN,1981907.31,105372.96,,58.0,,34482.75862068965,,,,http://gustavo-a-madero.properati.com.mx/pid8_venta_departamento_gustavo-a-madero_inventario-inmobiliario-6
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.351912,-99.190111",2850000.0,USD,53604225.0,2850000.0,,579.0,,4922.279792746114,,,,http://san-angel.properati.com.mx/mzpj_venta_casa_san-angel_great-homes
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.456941,-99.156312",756667.0,MXN,749999.65,39875.57,,60.0,,12611.116666666669,,,,http://cuauhtemoc.properati.com.mx/rcp5_venta_departamento_cuauhtemoc_cipres_280_jose-miguel-diaz
sell,apartment,|Coyoacán|Distrito Federal|México|,,1339000.0,MXN,1326887.01,70547.2,,42.0,,31880.95238095238,,,,http://coyoacan.properati.com.mx/plej_venta_departamento_coyoacan_jorge-trejo_c56
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.416541,-99.170405",5927804.0,MXN,5875572.45,312389.21,,140.0,,42341.45714285714,,,,http://cuauhtemoc.properati.com.mx/rard_venta_departamento_cuauhtemoc_cozumel_123_hello-house
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.451244,-99.152434",2311800.0,MXN,2290886.77,121800.61,,67.0,,34504.477611940296,,,,http://cuauhtemoc.properati.com.mx/qubj_venta_departamento_cuauhtemoc_insurgentes-norte_332_elena-lillian-farias-y-baz
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.392349,-99.07093",1168000.0,MXN,1157433.89,61537.81,,52.0,,22461.53846153846,,,,http://agricola-oriental.properati.com.mx/nzl1_venta_departamento_agricola-oriental_inventario-inmobiliario-3
sell,apartment,|Benito Juárez|Distrito Federal|México|,"23.634501,-102.552788",1784560.0,MXN,1768416.36,94022.19,,57.0,,31308.070175438595,,,,http://benito-juarez.properati.com.mx/ovr7_venta_departamento_benito-juarez_inventario-inmobiliario-6
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.407407,-99.179342",4900000.0,MXN,4855673.26,258163.77,,101.0,,48514.85148514852,,,,http://cuauhtemoc.properati.com.mx/oh81_venta_departamento_cuauhtemoc_ciencias_21_araceli-navarrete-martinez
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.284672,-99.220367",2800000.0,MXN,2774670.35,147522.15,,110.0,,25454.545454545456,,,,http://tlalpan.properati.com.mx/lvzk_venta_departamento_tlalpan_periferico-sur_4091_capital7-expertos-en-hipotecas-y-bienes-raices
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.506042,-99.153915",2000000.0,MXN,1981907.31,105372.96,,58.0,,34482.75862068965,,,,http://gustavo-a-madero.properati.com.mx/p3lj_venta_departamento_gustavo-a-madero_inventario-inmobiliario-7
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.420166,-99.220367",885000.0,USD,16645522.5,885000.0,300.0,300.0,2950.0,2950.0,,,,http://miguel-hidalgo-df.properati.com.mx/nvdw_renta_departamento_lomas-de-chapultepec_guizar-guizar-promotores-inmobiliarios
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.302569,-99.167059",1460000.0,MXN,1446792.32,76922.26,,95.0,,15368.421052631578,,,,http://coyoacan.properati.com.mx/ldpr_venta_departamento_coyoacan_roma-1960_16_jose-camacho
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.392349,-99.07093",1168000.0,MXN,1157433.89,61537.81,,52.0,,22461.53846153846,,,,http://agricola-oriental.properati.com.mx/nzl2_venta_departamento_agricola-oriental_inventario-inmobiliario-4
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.4174,-99.069769",683850.0,MXN,677663.67,36029.65,,52.0,,13150.96153846154,,,,http://iztacalco.properati.com.mx/o4az_venta_departamento_iztacalco_guadalupe_56_miriam-esther-nunez-morales
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6245588386,-87.0831298828",180000.0,USD,3385530.0,180000.0,0.0,0.0,,,,,,http://playa-del-carmen.properati.com.mx/bvf8_venta_departamento_playa-del-carmen
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.360891,-99.22231",754667.0,MXN,747840.06,39760.75,,120.0,,6288.891666666666,,,,http://alvaro-obregon.properati.com.mx/qz74_venta_casa_alvaro-obregon_av-prolongacion-5-de-mayo_3050_roberto-saavedra
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.171205,-86.820108",950000.0,USD,17868075.0,950000.0,0.0,350.0,,2714.285714285714,,,,http://cancun.properati.com.mx/b7d7_venta_departamento_cancun
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.396924,-99.258499",1000000.0,USD,18808500.0,1000000.0,,430.0,,2325.5813953488373,,,,http://cuajimalpa-de-morelos.properati.com.mx/piqh_venta_departamento_cuajimalpa-de-morelos_prolongacion-bosques-de-reforma_promociones-duo
